Date,Region,Admissions,TestPositivity,Beds,ICU,Confirmed,Deaths,People_Tested
2020-07-15,Region 1: North West,4.0,0.02996742671009772,0.442565187,0.593886463,,,
2020-07-15,Region 11: Chicago,26.0,0.03835067051008898,0.307560903,0.411228689,,,
2020-07-15,Region 6: Central East,4.0,0.018873319988561624,0.412885662,0.475655431,,,
2020-07-15,Lake,,,,,10561.0,429.0,108133.0
2020-07-15,Winnebago,,,,,3215.0,106.0,40492.0
2020-07-15,Fayette,,,,,28.0,3.0,1969.0
2020-07-15,Ford,,,,,42.0,1.0,1736.0
2020-07-15,Franklin,,,,,54.0,0.0,3716.0
2020-07-15,Fulton,,,,,18.0,0.0,3238.0
2020-07-15,Gallatin,,,,,8.0,0.0,238.0
2020-07-15,Greene,,,,,12.0,0.0,1142.0
2020-07-15,Grundy,,,,,202.0,5.0,4608.0
2020-07-15,Hamilton,,,,,7.0,0.0,504.0
2020-07-15,Hancock,,,,,21.0,1.0,1592.0
2020-07-15,Hardin,,,,,2.0,0.0,202.0
2020-07-15,Henderson,,,,,8.0,0.0,439.0
2020-07-15,Henry,,,,,125.0,1.0,5052.0
2020-07-15,Iroquois,,,,,179.0,5.0,4284.0
2020-07-15,Jackson,,,,,366.0,19.0,6683.0
2020-07-15,Jasper,,,,,47.0,7.0,1062.0
2020-07-15,Jefferson,,,,,123.0,17.0,3487.0
2020-07-15,Jersey,,,,,48.0,1.0,1598.0
2020-07-15,Jo Daviess,,,,,57.0,1.0,2148.0
2020-07-15,Johnson,,,,,29.0,0.0,908.0
2020-07-15,Kane,,,,,8218.0,286.0,74535.0
2020-07-15,Kankakee,,,,,1454.0,66.0,21404.0
2020-07-15,Kendall,,,,,1086.0,21.0,14344.0
2020-07-15,Knox,,,,,176.0,0.0,4658.0
2020-07-15,Effingham,,,,,35.0,1.0,3298.0
2020-07-15,LaSalle,,,,,286.0,17.0,10888.0
2020-07-15,Edwards,,,,,5.0,0.0,314.0
2020-07-15,Douglas,,,,,62.0,0.0,2214.0
2020-07-15,Woodford,,,,,55.0,2.0,3311.0
2020-07-15,Illinois,,,,,156693.0,7226.0,2079601.0
2020-07-15,Adams,,,,,208.0,1.0,11843.0
2020-07-15,Alexander,,,,,26.0,0.0,687.0
2020-07-15,Bond,,,,,21.0,1.0,1466.0
2020-07-15,Boone,,,,,641.0,21.0,6725.0
2020-07-15,Brown,,,,,10.0,0.0,582.0
2020-07-15,Bureau,,,,,44.0,2.0,2901.0
2020-07-15,Calhoun,,,,,2.0,0.0,336.0
2020-07-15,Carroll,,,,,21.0,2.0,993.0
2020-07-15,Cass,,,,,140.0,10.0,2198.0
2020-07-15,Champaign,,,,,1089.0,17.0,43137.0
2020-07-15,Chicago,,,,,55857.0,2702.0,520276.0
2020-07-15,Christian,,,,,53.0,4.0,3352.0
2020-07-15,Clark,,,,,45.0,0.0,1291.0
2020-07-15,Clay,,,,,8.0,0.0,1358.0
2020-07-15,Clinton,,,,,256.0,17.0,4753.0
2020-07-15,Coles,,,,,209.0,17.0,7524.0
2020-07-15,Cook,,,,,40805.0,2043.0,433102.0
2020-07-15,Crawford,,,,,20.0,0.0,1158.0
2020-07-15,Cumberland,,,,,31.0,0.0,1205.0
2020-07-15,De Witt,,,,,18.0,0.0,1283.0
2020-07-15,DeKalb,,,,,665.0,22.0,12007.0
2020-07-15,Edgar,,,,,20.0,0.0,1342.0
2020-07-15,Lawrence,,,,,13.0,0.0,1402.0
2020-07-15,DuPage,,,,,9867.0,492.0,133338.0
2020-07-15,Livingston,,,,,58.0,2.0,3462.0
2020-07-15,Randolph,,,,,337.0,7.0,4129.0
2020-07-15,Richland,,,,,10.0,0.0,1851.0
2020-07-15,Rock Island,,,,,1252.0,30.0,23231.0
2020-07-15,Saline,,,,,20.0,0.0,1874.0
2020-07-15,Sangamon,,,,,587.0,33.0,38893.0
2020-07-15,Schuyler,,,,,14.0,0.0,709.0
2020-07-15,Scott,,,,,1.0,0.0,607.0
2020-07-15,Shelby,,,,,23.0,1.0,2199.0
2020-07-15,St. Clair,,,,,2436.0,145.0,28470.0
2020-07-15,Stark,,,,,6.0,0.0,602.0
2020-07-15,Tazewell,,,,,196.0,8.0,17206.0
2020-07-15,Unassigned,,,,,40.0,0.0,44670.0
2020-07-15,Union,,,,,215.0,19.0,2600.0
2020-07-15,Vermilion,,,,,96.0,2.0,7492.0
2020-07-15,Wabash,,,,,23.0,0.0,910.0
2020-07-15,Warren,,,,,150.0,0.0,1366.0
2020-07-15,Washington,,,,,28.0,0.0,1019.0
2020-07-15,Wayne,,,,,19.0,1.0,1359.0
2020-07-15,White,,,,,17.0,0.0,746.0
2020-07-15,Whiteside,,,,,224.0,15.0,5363.0
2020-07-15,Will,,,,,7436.0,328.0,93428.0
2020-07-15,Lee,,,,,110.0,2.0,2928.0
2020-07-15,Williamson,,,,,173.0,4.0,7917.0
2020-07-15,Putnam,,,,,1.0,0.0,321.0
2020-07-15,Pulaski,,,,,86.0,0.0,625.0
2020-07-15,Stephenson,,,,,287.0,6.0,5782.0
2020-07-15,Mason,,,,,29.0,0.0,1692.0
2020-07-15,Pope,,,,,2.0,0.0,192.0
2020-07-15,Macoupin,,,,,75.0,3.0,6690.0
2020-07-15,Madison,,,,,1310.0,71.0,25356.0
2020-07-15,Marion,,,,,81.0,0.0,3737.0
2020-07-15,Marshall,,,,,13.0,0.0,1160.0
2020-07-15,Logan,,,,,27.0,0.0,4742.0
2020-07-15,Massac,,,,,17.0,0.0,1219.0
2020-07-15,McDonough,,,,,110.0,15.0,2831.0
2020-07-15,McHenry,,,,,2347.0,103.0,30262.0
2020-07-15,Macon,,,,,259.0,22.0,11192.0
2020-07-15,Menard,,,,,33.0,0.0,1807.0
2020-07-15,McLean,,,,,340.0,15.0,17222.0
2020-07-15,Mercer,,,,,29.0,0.0,1450.0
2020-07-15,Monroe,,,,,171.0,13.0,2438.0
2020-07-15,Montgomery,,,,,90.0,2.0,4352.0
2020-07-15,Morgan,,,,,135.0,4.0,5419.0
2020-07-15,Moultrie,,,,,28.0,0.0,1369.0
2020-07-15,Ogle,,,,,325.0,4.0,5891.0
2020-07-15,Out Of State,,,,,1.0,0.0,19982.0
2020-07-15,Peoria,,,,,736.0,30.0,26674.0
2020-07-15,Perry,,,,,63.0,1.0,2316.0
2020-07-15,Piatt,,,,,21.0,0.0,2298.0
2020-07-15,Pike,,,,,8.0,0.0,1080.0
2020-07-16,Fayette,,,,,30.0,3.0,2018.0
2020-07-16,Effingham,,,,,35.0,1.0,3429.0
2020-07-16,Edwards,,,,,5.0,0.0,316.0
2020-07-16,Ford,,,,,32.0,1.0,1770.0
2020-07-16,Edgar,,,,,20.0,0.0,1369.0
2020-07-16,Jersey,,,,,50.0,1.0,1653.0
2020-07-16,Douglas,,,,,66.0,0.0,2292.0
2020-07-16,DeKalb,,,,,684.0,22.0,12176.0
2020-07-16,De Witt,,,,,18.0,0.0,1319.0
2020-07-16,Franklin,,,,,62.0,0.0,3832.0
2020-07-16,Cumberland,,,,,31.0,1.0,1276.0
2020-07-16,DuPage,,,,,9917.0,494.0,135584.0
2020-07-16,Fulton,,,,,18.0,0.0,3305.0
2020-07-16,Jasper,,,,,48.0,7.0,1084.0
2020-07-16,Greene,,,,,12.0,0.0,1169.0
2020-07-16,Grundy,,,,,207.0,5.0,4707.0
2020-07-16,Hamilton,,,,,8.0,0.0,523.0
2020-07-16,Hancock,,,,,21.0,1.0,1845.0
2020-07-16,Hardin,,,,,3.0,0.0,211.0
2020-07-16,Henderson,,,,,8.0,0.0,447.0
2020-07-16,Henry,,,,,128.0,1.0,5430.0
2020-07-16,Iroquois,,,,,181.0,5.0,4424.0
2020-07-16,Jackson,,,,,373.0,19.0,6890.0
2020-07-16,Jefferson,,,,,124.0,17.0,3678.0
2020-07-16,Jo Daviess,,,,,58.0,1.0,2169.0
2020-07-16,Crawford,,,,,21.0,0.0,1202.0
2020-07-16,Gallatin,,,,,9.0,0.0,249.0
2020-07-16,Cook,,,,,41024.0,2043.0,441126.0
2020-07-16,Region 7: Burbs/Far South,8.0,0.06426155580608793,0.267073171,0.281609195,,,
2020-07-16,Clinton,,,,,260.0,16.0,4828.0
2020-07-16,Region 3: Central West,5.0,0.03646677471636953,0.348864642,0.4125,,,
2020-07-16,Johnson,,,,,36.0,0.0,955.0
2020-07-16,Region 4: Greater St. Louis,5.0,0.0804416403785489,0.314677104,0.475826972,,,
2020-07-16,Region 5: South East,1.0,0.027777777777777776,0.483453981,0.610169492,,,
2020-07-16,Region 6: Central East,4.0,0.021748400852878463,0.362783661,0.486891386,,,
2020-07-16,Region 8: Burbs/Far West,14.0,0.03617269544924154,0.315145156,0.474210931,,,
2020-07-16,Region 9: Burbs/Far North,9.0,0.03620071684587814,0.384861718,0.569767442,,,
2020-07-16,Region 10: Burbs/Near-In,25.0,0.043366186504927975,0.264950598,0.380189067,,,
2020-07-16,Region 11: Chicago,27.0,0.03670227334976719,0.27926322,0.402410347,,,
2020-07-16,Region 6 w/o UIUC,,0.023575638506876228,,,,,
2020-07-16,Region 2: North Central,8.0,0.03913771452490582,0.389947378,0.43107221,,,
2020-07-16,Illinois,,,,,157950.0,7250.0,2122607.0
2020-07-16,Coles,,,,,212.0,17.0,7776.0
2020-07-16,Adams,,,,,223.0,1.0,12454.0
2020-07-16,Bond,,,,,23.0,2.0,1517.0
2020-07-16,Boone,,,,,645.0,21.0,6856.0
2020-07-16,Brown,,,,,10.0,0.0,589.0
2020-07-16,Bureau,,,,,47.0,2.0,3008.0
2020-07-16,Calhoun,,,,,2.0,0.0,341.0
2020-07-16,Carroll,,,,,21.0,2.0,1004.0
2020-07-16,Cass,,,,,141.0,10.0,2236.0
2020-07-16,Champaign,,,,,1121.0,17.0,44760.0
2020-07-16,Chicago,,,,,56190.0,2707.0,528252.0
2020-07-16,Christian,,,,,53.0,4.0,3427.0
2020-07-16,Clark,,,,,45.0,0.0,1338.0
2020-07-16,Clay,,,,,8.0,0.0,1390.0
2020-07-16,Alexander,,,,,27.0,0.0,699.0
2020-07-16,Kane,,,,,8262.0,288.0,75491.0
2020-07-16,Region 1: North West,4.0,0.03978779840848806,0.417195208,0.572052402,,,
2020-07-16,Kendall,,,,,1095.0,21.0,14631.0
2020-07-16,Putnam,,,,,1.0,0.0,334.0
2020-07-16,Randolph,,,,,343.0,7.0,4251.0
2020-07-16,Richland,,,,,10.0,0.0,1882.0
2020-07-16,Rock Island,,,,,1269.0,30.0,24305.0
2020-07-16,Saline,,,,,28.0,0.0,1935.0
2020-07-16,Sangamon,,,,,603.0,33.0,39784.0
2020-07-16,Schuyler,,,,,14.0,0.0,720.0
2020-07-16,Scott,,,,,1.0,0.0,618.0
2020-07-16,Shelby,,,,,24.0,1.0,2256.0
2020-07-16,St. Clair,,,,,2488.0,147.0,29260.0
2020-07-16,Stark,,,,,6.0,0.0,674.0
2020-07-16,Stephenson,,,,,287.0,6.0,5867.0
2020-07-16,Pulaski,,,,,87.0,0.0,648.0
2020-07-16,Tazewell,,,,,204.0,8.0,17874.0
2020-07-16,Union,,,,,217.0,21.0,2680.0
2020-07-16,Woodford,,,,,56.0,2.0,3460.0
2020-07-16,Winnebago,,,,,3251.0,108.0,41250.0
2020-07-16,Vermilion,,,,,100.0,2.0,7789.0
2020-07-16,Williamson,,,,,181.0,4.0,8254.0
2020-07-16,Will,,,,,7476.0,330.0,94648.0
2020-07-16,Whiteside,,,,,225.0,16.0,5625.0
2020-07-16,White,,,,,22.0,0.0,784.0
2020-07-16,Wayne,,,,,20.0,1.0,1427.0
2020-07-16,Warren,,,,,150.0,0.0,1379.0
2020-07-16,Kankakee,,,,,1472.0,66.0,22069.0
2020-07-16,Wabash,,,,,23.0,0.0,912.0
2020-07-16,Unassigned,,,,,22.0,0.0,44965.0
2020-07-16,Pope,,,,,3.0,0.0,197.0
2020-07-16,Washington,,,,,29.0,0.0,1058.0
2020-07-16,Piatt,,,,,21.0,0.0,2377.0
2020-07-16,Pike,,,,,9.0,0.0,1108.0
2020-07-16,Lake,,,,,10653.0,432.0,110659.0
2020-07-16,LaSalle,,,,,298.0,17.0,11138.0
2020-07-16,Lawrence,,,,,16.0,0.0,1442.0
2020-07-16,Lee,,,,,111.0,2.0,2956.0
2020-07-16,Livingston,,,,,57.0,2.0,3530.0
2020-07-16,Logan,,,,,30.0,0.0,4812.0
2020-07-16,Macon,,,,,262.0,22.0,11574.0
2020-07-16,Macoupin,,,,,76.0,3.0,6955.0
2020-07-16,Madison,,,,,1368.0,71.0,26191.0
2020-07-16,Marion,,,,,81.0,0.0,3821.0
2020-07-16,Marshall,,,,,13.0,0.0,1185.0
2020-07-16,Mason,,,,,31.0,0.0,1742.0
2020-07-16,Knox,,,,,179.0,0.0,4745.0
2020-07-16,McDonough,,,,,111.0,15.0,2939.0
2020-07-16,Massac,,,,,20.0,0.0,1244.0
2020-07-16,Perry,,,,,63.0,1.0,2378.0
2020-07-16,Ogle,,,,,329.0,5.0,5961.0
2020-07-16,Moultrie,,,,,28.0,0.0,1394.0
2020-07-16,Morgan,,,,,137.0,4.0,5483.0
2020-07-16,Out Of State,,,,,1.0,0.0,20721.0
2020-07-16,Monroe,,,,,182.0,13.0,2504.0
2020-07-16,Montgomery,,,,,97.0,2.0,4504.0
2020-07-16,McHenry,,,,,2384.0,104.0,30826.0
2020-07-16,McLean,,,,,349.0,15.0,17780.0
2020-07-16,Peoria,,,,,756.0,30.0,27768.0
2020-07-16,Menard,,,,,32.0,0.0,1829.0
2020-07-16,Mercer,,,,,30.0,0.0,1516.0
2020-07-17,Cook,,,,,41254.0,2049.0,447719.0
2020-07-17,Crawford,,,,,21.0,0.0,1215.0
2020-07-17,De Witt,,,,,19.0,0.0,1355.0
2020-07-17,DeKalb,,,,,690.0,23.0,12348.0
2020-07-17,Douglas,,,,,71.0,0.0,2396.0
2020-07-17,DuPage,,,,,10013.0,495.0,137349.0
2020-07-17,Edgar,,,,,21.0,0.0,1513.0
2020-07-17,Edwards,,,,,5.0,0.0,319.0
2020-07-17,Coles,,,,,222.0,17.0,8136.0
2020-07-17,Cumberland,,,,,31.0,1.0,1353.0
2020-07-17,Fulton,,,,,18.0,0.0,3430.0
2020-07-17,Fayette,,,,,32.0,3.0,2036.0
2020-07-17,Ford,,,,,32.0,1.0,1837.0
2020-07-17,Franklin,,,,,67.0,0.0,3889.0
2020-07-17,Clinton,,,,,264.0,16.0,4889.0
2020-07-17,Gallatin,,,,,9.0,0.0,253.0
2020-07-17,Greene,,,,,13.0,0.0,1185.0
2020-07-17,Grundy,,,,,207.0,5.0,4775.0
2020-07-17,Hamilton,,,,,8.0,0.0,528.0
2020-07-17,Hancock,,,,,22.0,1.0,2120.0
2020-07-17,Hardin,,,,,5.0,0.0,216.0
2020-07-17,Henderson,,,,,8.0,0.0,461.0
2020-07-17,Henry,,,,,133.0,1.0,5692.0
2020-07-17,Effingham,,,,,38.0,1.0,3567.0
2020-07-17,Clay,,,,,8.0,0.0,1405.0
2020-07-17,Calhoun,,,,,2.0,0.0,342.0
2020-07-17,Christian,,,,,54.0,4.0,3506.0
2020-07-17,Iroquois,,,,,180.0,5.0,4548.0
2020-07-17,Region 1: North West,4.0,0.029801324503311258,0.419309373,0.547307132,,,
2020-07-17,Region 2: North Central,8.0,0.045464157327130474,0.36566092,0.456896552,,,
2020-07-17,Region 3: Central West,6.0,0.031746031746031744,0.353339217,0.3875,,,
2020-07-17,Region 4: Greater St. Louis,5.0,0.0718562874251497,0.308053167,0.430379747,,,
2020-07-17,Region 5: South East,1.0,0.04153846153846154,0.483787957,0.602693603,,,
2020-07-17,Region 6: Central East,4.0,0.02846588439808779,0.359649123,0.494382022,,,
2020-07-17,Region 7: Burbs/Far South,8.0,0.0495565988523735,0.254471545,0.287356322,,,
2020-07-17,Region 8: Burbs/Far West,14.0,0.04133811230585424,0.317085954,0.475638051,,,
2020-07-17,Region 9: Burbs/Far North,9.0,0.037383177570093455,0.403784571,0.555555556,,,
2020-07-17,Region 10: Burbs/Near-In,24.0,0.055949895615866385,0.266597331,0.370324702,,,
2020-07-17,Clark,,,,,48.0,0.0,1411.0
2020-07-17,Region 11: Chicago,29.0,0.04356338717572198,0.272875817,0.396531452,,,
2020-07-17,Illinois,,,,,159334.0,7272.0,2166299.0
2020-07-17,Adams,,,,,232.0,1.0,12670.0
2020-07-17,Alexander,,,,,29.0,0.0,701.0
2020-07-17,Bond,,,,,24.0,2.0,1529.0
2020-07-17,Boone,,,,,646.0,21.0,6964.0
2020-07-17,Brown,,,,,10.0,0.0,598.0
2020-07-17,Bureau,,,,,48.0,2.0,3066.0
2020-07-17,Carroll,,,,,22.0,2.0,1021.0
2020-07-17,Cass,,,,,145.0,10.0,2265.0
2020-07-17,Champaign,,,,,1165.0,17.0,47453.0
2020-07-17,Chicago,,,,,56536.0,2716.0,539206.0
2020-07-17,Region 6 w/o UIUC,,0.03391715318320823,,,,,
2020-07-17,Jackson,,,,,381.0,19.0,6980.0
2020-07-17,Jasper,,,,,48.0,7.0,1116.0
2020-07-17,Jefferson,,,,,125.0,17.0,3722.0
2020-07-17,Piatt,,,,,24.0,0.0,2506.0
2020-07-17,Pike,,,,,9.0,0.0,1123.0
2020-07-17,Pope,,,,,2.0,0.0,203.0
2020-07-17,Pulaski,,,,,88.0,0.0,652.0
2020-07-17,Putnam,,,,,1.0,0.0,338.0
2020-07-17,Randolph,,,,,344.0,7.0,4263.0
2020-07-17,Richland,,,,,10.0,0.0,1951.0
2020-07-17,Rock Island,,,,,1299.0,30.0,25729.0
2020-07-17,Saline,,,,,33.0,0.0,2135.0
2020-07-17,Schuyler,,,,,14.0,0.0,732.0
2020-07-17,Scott,,,,,1.0,0.0,625.0
2020-07-17,Shelby,,,,,27.0,1.0,2312.0
2020-07-17,St. Clair,,,,,2564.0,148.0,29903.0
2020-07-17,Stark,,,,,6.0,0.0,699.0
2020-07-17,Stephenson,,,,,287.0,6.0,5915.0
2020-07-17,Tazewell,,,,,212.0,8.0,18361.0
2020-07-17,Unassigned,,,,,28.0,0.0,45264.0
2020-07-17,Union,,,,,222.0,21.0,2703.0
2020-07-17,Vermilion,,,,,104.0,2.0,8110.0
2020-07-17,Wabash,,,,,23.0,0.0,913.0
2020-07-17,Warren,,,,,150.0,0.0,1400.0
2020-07-17,Washington,,,,,29.0,0.0,1081.0
2020-07-17,Wayne,,,,,20.0,1.0,1431.0
2020-07-17,White,,,,,24.0,0.0,1110.0
2020-07-17,Whiteside,,,,,226.0,16.0,5792.0
2020-07-17,Will,,,,,7542.0,330.0,95927.0
2020-07-17,Williamson,,,,,186.0,4.0,8442.0
2020-07-17,Winnebago,,,,,3303.0,108.0,42113.0
2020-07-17,Woodford,,,,,59.0,3.0,3587.0
2020-07-17,Perry,,,,,63.0,1.0,2393.0
2020-07-17,Peoria,,,,,794.0,30.0,28852.0
2020-07-17,Sangamon,,,,,622.0,33.0,41033.0
2020-07-17,Ogle,,,,,334.0,5.0,6033.0
2020-07-17,Marshall,,,,,14.0,0.0,1212.0
2020-07-17,Marion,,,,,87.0,0.0,3886.0
2020-07-17,Madison,,,,,1413.0,71.0,26697.0
2020-07-17,Macoupin,,,,,83.0,3.0,7087.0
2020-07-17,Macon,,,,,265.0,22.0,11736.0
2020-07-17,Logan,,,,,33.0,0.0,4924.0
2020-07-17,Livingston,,,,,58.0,2.0,3572.0
2020-07-17,Lee,,,,,112.0,2.0,2995.0
2020-07-17,Mason,,,,,32.0,0.0,1792.0
2020-07-17,Lawrence,,,,,18.0,0.0,1461.0
2020-07-17,Lake,,,,,10707.0,432.0,112894.0
2020-07-17,Knox,,,,,181.0,0.0,4929.0
2020-07-17,Kendall,,,,,1104.0,21.0,14818.0
2020-07-17,Out Of State,,,,,4.0,0.0,21446.0
2020-07-17,Kane,,,,,8291.0,288.0,76298.0
2020-07-17,Johnson,,,,,37.0,0.0,975.0
2020-07-17,Jo Daviess,,,,,58.0,1.0,2191.0
2020-07-17,Jersey,,,,,51.0,1.0,1660.0
2020-07-17,LaSalle,,,,,306.0,18.0,11259.0
2020-07-17,Massac,,,,,20.0,0.0,1262.0
2020-07-17,Kankakee,,,,,1495.0,66.0,22565.0
2020-07-17,Menard,,,,,34.0,0.0,1895.0
2020-07-17,McLean,,,,,368.0,15.0,18114.0
2020-07-17,McHenry,,,,,2410.0,106.0,31379.0
2020-07-17,Montgomery,,,,,103.0,2.0,4620.0
2020-07-17,Morgan,,,,,138.0,4.0,5561.0
2020-07-17,Moultrie,,,,,28.0,0.0,1434.0
2020-07-17,Monroe,,,,,186.0,13.0,2515.0
2020-07-17,Mercer,,,,,30.0,0.0,1599.0
2020-07-17,McDonough,,,,,112.0,15.0,3040.0
2020-07-18,Cook,,,,,41512.0,2050.0,454906.0
2020-07-18,De Witt,,,,,20.0,0.0,1378.0
2020-07-18,Coles,,,,,231.0,17.0,8299.0
2020-07-18,Clinton,,,,,267.0,16.0,4994.0
2020-07-18,Clay,,,,,8.0,0.0,1423.0
2020-07-18,Clark,,,,,49.0,0.0,1475.0
2020-07-18,Crawford,,,,,23.0,0.0,1251.0
2020-07-18,Cumberland,,,,,36.0,1.0,1415.0
2020-07-18,Grundy,,,,,210.0,5.0,4850.0
2020-07-18,DeKalb,,,,,691.0,23.0,12479.0
2020-07-18,Douglas,,,,,74.0,0.0,2478.0
2020-07-18,DuPage,,,,,10107.0,497.0,140050.0
2020-07-18,Edgar,,,,,21.0,0.0,1523.0
2020-07-18,Edwards,,,,,5.0,0.0,331.0
2020-07-18,Effingham,,,,,40.0,1.0,3677.0
2020-07-18,Fayette,,,,,34.0,3.0,2065.0
2020-07-18,Ford,,,,,32.0,1.0,1897.0
2020-07-18,Franklin,,,,,68.0,0.0,4024.0
2020-07-18,Fulton,,,,,18.0,0.0,3477.0
2020-07-18,Gallatin,,,,,12.0,0.0,262.0
2020-07-18,Greene,,,,,13.0,0.0,1199.0
2020-07-18,Christian,,,,,55.0,4.0,3549.0
2020-07-18,Chicago,,,,,56780.0,2723.0,549423.0
2020-07-18,Bureau,,,,,50.0,2.0,3149.0
2020-07-18,Cass,,,,,146.0,10.0,2284.0
2020-07-18,Region 1: North West,5.0,0.04074402125775022,0.433403805,0.521106259,,,
2020-07-18,Region 2: North Central,8.0,0.03467561521252797,0.380622222,0.493630573,,,
2020-07-18,Region 3: Central West,5.0,0.04289071680376028,0.368854872,0.366666667,,,
2020-07-18,Region 4: Greater St. Louis,5.0,0.047020229633679606,0.334260731,0.413157895,,,
2020-07-18,Region 5: South East,2.0,0.050870147255689425,0.509994874,0.599326599,,,
2020-07-18,Region 6: Central East,4.0,0.029223744292237442,0.379612825,0.498127341,,,
2020-07-18,Region 7: Burbs/Far South,9.0,0.051156271899089,0.272357724,0.296934866,,,
2020-07-18,Region 8: Burbs/Far West,15.0,0.04555638536221061,0.325122292,0.48878577,,,
2020-07-18,Region 9: Burbs/Far North,9.0,0.040763226366001735,0.412518195,0.533591731,,,
2020-07-18,Champaign,,,,,1203.0,17.0,50380.0
2020-07-18,Region 10: Burbs/Near-In,22.0,0.05229922279792746,0.283324666,0.393341554,,,
2020-07-18,Region 6 w/o UIUC,,0.029223744292237442,,,,,
2020-07-18,Illinois,,,,,160610.0,7289.0,2212398.0
2020-07-18,Adams,,,,,244.0,1.0,12901.0
2020-07-18,Alexander,,,,,30.0,0.0,818.0
2020-07-18,Bond,,,,,24.0,2.0,1554.0
2020-07-18,Boone,,,,,647.0,21.0,7034.0
2020-07-18,Brown,,,,,10.0,0.0,601.0
2020-07-18,Calhoun,,,,,2.0,0.0,356.0
2020-07-18,Carroll,,,,,24.0,2.0,1120.0
2020-07-18,Region 11: Chicago,30.0,0.03620140216698534,0.28446227,0.399764844,,,
2020-07-18,Hamilton,,,,,8.0,0.0,535.0
2020-07-18,Stephenson,,,,,288.0,6.0,6009.0
2020-07-18,Hardin,,,,,5.0,0.0,224.0
2020-07-18,Scott,,,,,1.0,0.0,633.0
2020-07-18,Schuyler,,,,,14.0,0.0,739.0
2020-07-18,Sangamon,,,,,642.0,33.0,41917.0
2020-07-18,Saline,,,,,40.0,0.0,2209.0
2020-07-18,Rock Island,,,,,1321.0,30.0,26838.0
2020-07-18,Richland,,,,,10.0,0.0,2032.0
2020-07-18,Shelby,,,,,27.0,1.0,2352.0
2020-07-18,Randolph,,,,,359.0,7.0,4517.0
2020-07-18,Pope,,,,,2.0,0.0,207.0
2020-07-18,Pike,,,,,9.0,0.0,1136.0
2020-07-18,Piatt,,,,,25.0,0.0,2614.0
2020-07-18,Perry,,,,,67.0,1.0,2443.0
2020-07-18,Peoria,,,,,813.0,31.0,29957.0
2020-07-18,Out Of State,,,,,0.0,0.0,22110.0
2020-07-18,Pulaski,,,,,88.0,0.0,665.0
2020-07-18,Ogle,,,,,336.0,5.0,6182.0
2020-07-18,St. Clair,,,,,2650.0,149.0,30761.0
2020-07-18,Hancock,,,,,22.0,1.0,2448.0
2020-07-18,Woodford,,,,,63.0,3.0,3753.0
2020-07-18,Winnebago,,,,,3318.0,108.0,42605.0
2020-07-18,Williamson,,,,,196.0,4.0,8710.0
2020-07-18,Will,,,,,7592.0,331.0,97306.0
2020-07-18,Whiteside,,,,,228.0,16.0,5891.0
2020-07-18,White,,,,,24.0,0.0,1118.0
2020-07-18,Stark,,,,,7.0,0.0,724.0
2020-07-18,Wayne,,,,,22.0,1.0,1441.0
2020-07-18,Warren,,,,,152.0,0.0,1417.0
2020-07-18,Wabash,,,,,23.0,0.0,917.0
2020-07-18,Vermilion,,,,,116.0,2.0,8496.0
2020-07-18,Union,,,,,229.0,21.0,2755.0
2020-07-18,Unassigned,,,,,34.0,0.0,45491.0
2020-07-18,Tazewell,,,,,216.0,8.0,18922.0
2020-07-18,Washington,,,,,30.0,0.0,1110.0
2020-07-18,Moultrie,,,,,30.0,0.0,1474.0
2020-07-18,Putnam,,,,,2.0,0.0,347.0
2020-07-18,Montgomery,,,,,104.0,2.0,4725.0
2020-07-18,Lake,,,,,10767.0,433.0,114650.0
2020-07-18,Knox,,,,,187.0,0.0,5066.0
2020-07-18,Kendall,,,,,1116.0,21.0,15063.0
2020-07-18,Kankakee,,,,,1499.0,66.0,23103.0
2020-07-18,Kane,,,,,8345.0,289.0,77781.0
2020-07-18,Johnson,,,,,36.0,0.0,997.0
2020-07-18,LaSalle,,,,,313.0,18.0,11432.0
2020-07-18,Morgan,,,,,142.0,5.0,5592.0
2020-07-18,Jefferson,,,,,127.0,17.0,3767.0
2020-07-18,Jasper,,,,,48.0,7.0,1146.0
2020-07-18,Jackson,,,,,389.0,19.0,7240.0
2020-07-18,Iroquois,,,,,180.0,5.0,4648.0
2020-07-18,Henry,,,,,140.0,1.0,6103.0
2020-07-18,Henderson,,,,,8.0,0.0,473.0
2020-07-18,Jersey,,,,,51.0,1.0,1699.0
2020-07-18,Lawrence,,,,,21.0,0.0,1501.0
2020-07-18,Jo Daviess,,,,,63.0,1.0,2227.0
2020-07-18,Livingston,,,,,58.0,2.0,3659.0
2020-07-18,Mercer,,,,,33.0,0.0,1672.0
2020-07-18,Monroe,,,,,190.0,13.0,2582.0
2020-07-18,Lee,,,,,113.0,2.0,3033.0
2020-07-18,Menard,,,,,34.0,0.0,1915.0
2020-07-18,McLean,,,,,382.0,15.0,18441.0
2020-07-18,McDonough,,,,,112.0,15.0,3079.0
2020-07-18,Massac,,,,,20.0,0.0,1278.0
2020-07-18,McHenry,,,,,2446.0,107.0,32194.0
2020-07-18,Mason,,,,,34.0,0.0,1847.0
2020-07-18,Marshall,,,,,15.0,0.0,1240.0
2020-07-18,Marion,,,,,88.0,0.0,4072.0
2020-07-18,Madison,,,,,1457.0,71.0,27530.0
