Beds,Confirmed,Date,Deaths,ICU,People_Tested,Region,TestPositivity,Ventilator
,40.0,2020-04-17,4.0,,0.0,Jackson,,
,12.0,2020-04-17,0.0,,0.0,Iroquois,,
,28.0,2020-04-17,0.0,,0.0,Henry,,
,,2020-04-17,,,,Region: Central,0.0607,
,12.0,2020-04-18,0.0,,0.0,Jo Daviess,,
,2073.0,2020-04-18,75.0,,0.0,Lake,,
,5.0,2020-04-18,0.0,,0.0,Knox,,
,135.0,2020-04-18,3.0,,0.0,Kendall,,
,272.0,2020-04-18,12.0,,0.0,Kankakee,,
,582.0,2020-04-18,29.0,,0.0,Kane,,
,2.0,2020-04-18,0.0,,0.0,Johnson,,
,27.0,2020-04-18,1.0,,0.0,LaSalle,,
,12.0,2020-04-18,0.0,,0.0,Iroquois,,
,12.0,2020-04-18,0.0,,0.0,Jefferson,,
,7.0,2020-04-18,1.0,,0.0,Jasper,,
,42.0,2020-04-18,4.0,,0.0,Jackson,,
,30.0,2020-04-18,0.0,,0.0,Henry,,
,2.0,2020-04-18,0.0,,0.0,Henderson,,
,0.0,2020-04-18,0.0,,0.0,Hardin,,
,2.0,2020-04-18,0.0,,0.0,Lawrence,,
,8.0,2020-04-18,0.0,,0.0,Jersey,,
,17.0,2020-04-18,0.0,,0.0,Lee,,
,3.0,2020-04-18,0.0,,0.0,Massac,,
,4.0,2020-04-18,0.0,,0.0,Logan,,
,265.0,2020-04-18,17.0,,0.0,St. Clair,,
,3.0,2020-04-18,0.0,,0.0,Saline,,
,61.0,2020-04-18,3.0,,0.0,Sangamon,,
,1.0,2020-04-18,0.0,,0.0,Schuyler,,
,0.0,2020-04-18,0.0,,0.0,Scott,,
,4.0,2020-04-18,0.0,,0.0,Shelby,,
,1.0,2020-04-18,0.0,,0.0,Stark,,
,12.0,2020-04-18,0.0,,0.0,Stephenson,,
,41.0,2020-04-18,3.0,,0.0,Tazewell,,
,84.0,2020-04-18,3.0,,0.0,Unassigned,,
,5.0,2020-04-18,0.0,,0.0,Union,,
,9.0,2020-04-18,0.0,,0.0,Vermilion,,
,4.0,2020-04-18,0.0,,0.0,Warren,,
,6.0,2020-04-18,0.0,,0.0,Washington,,
,1.0,2020-04-18,0.0,,0.0,Wayne,,
,0.0,2020-04-18,0.0,,0.0,White,,
,36.0,2020-04-18,3.0,,0.0,Whiteside,,
,1603.0,2020-04-18,94.0,,0.0,Will,,
,13.0,2020-04-18,0.0,,0.0,Williamson,,
,172.0,2020-04-18,4.0,,0.0,Winnebago,,
,11.0,2020-04-18,0.0,,0.0,Woodford,,
,187.0,2020-04-18,4.0,,0.0,Rock Island,,
,2.0,2020-04-18,0.0,,0.0,Richland,,
,54.0,2020-04-18,1.0,,0.0,Randolph,,
,0.0,2020-04-18,0.0,,0.0,Putnam,,
,3.0,2020-04-18,0.0,,0.0,McDonough,,
,340.0,2020-04-18,17.0,,0.0,McHenry,,
,83.0,2020-04-18,3.0,,0.0,McLean,,
,55.0,2020-04-18,7.0,,0.0,Macon,,
,21.0,2020-04-18,0.0,,0.0,Macoupin,,
,169.0,2020-04-18,5.0,,0.0,Madison,,
,19.0,2020-04-18,0.0,,0.0,Marion,,
,3.0,2020-04-18,0.0,,0.0,Marshall,,
,4.0,2020-04-18,0.0,,0.0,Mason,,
,3.0,2020-04-18,0.0,,0.0,Menard,,
,17.0,2020-04-18,0.0,,0.0,Livingston,,
,5.0,2020-04-18,0.0,,0.0,Mercer,,
,13.0,2020-04-18,1.0,,0.0,Montgomery,,
,12.0,2020-04-18,1.0,,0.0,Morgan,,
,2.0,2020-04-18,0.0,,0.0,Moultrie,,
,48.0,2020-04-18,1.0,,0.0,Ogle,,
,37.0,2020-04-18,2.0,,0.0,Peoria,,
,1.0,2020-04-18,0.0,,0.0,Perry,,
,7.0,2020-04-18,0.0,,0.0,Piatt,,
,1.0,2020-04-18,0.0,,0.0,Pike,,
,0.0,2020-04-18,0.0,,0.0,Pope,,
,9.0,2020-04-18,0.0,,0.0,Pulaski,,
,52.0,2020-04-18,7.0,,0.0,Monroe,,
,1.0,2020-04-18,0.0,,0.0,Wabash,,
,26.0,2020-04-18,0.0,,0.0,Grundy,,
,,2020-04-18,,,,Region: Northeast,0.2502,
,1.0,2020-04-18,0.0,,0.0,Clay,,
,4.0,2020-04-18,0.0,,0.0,Clark,,
,25.0,2020-04-18,4.0,,0.0,Christian,,
,93.0,2020-04-18,4.0,,0.0,Champaign,,
,0.0,2020-04-18,0.0,,0.0,Cass,,
,6.0,2020-04-18,1.0,,0.0,Carroll,,
,44.0,2020-04-18,0.0,,0.0,Clinton,,
,1.0,2020-04-18,0.0,,0.0,Calhoun,,
,0.0,2020-04-18,0.0,,0.0,Brown,,
,29.0,2020-04-18,2.0,,0.0,Boone,,
,4.0,2020-04-18,1.0,,0.0,Bond,,
,1.0,2020-04-18,0.0,,0.0,Alexander,,
,31.0,2020-04-18,0.0,,0.0,Adams,,
,12007.0,2020-04-18,491.0,,0.0,Chicago,,
,8.0,2020-04-18,0.0,,0.0,Bureau,,
,29160.0,2020-04-18,1259.0,,137404.0,Illinois,,
,14.0,2020-04-18,0.0,,0.0,Coles,,
,5.0,2020-04-18,0.0,,0.0,Crawford,,
,1.0,2020-04-18,0.0,,0.0,Greene,,
,2.0,2020-04-18,0.0,,0.0,Gallatin,,
,1.0,2020-04-18,0.0,,0.0,Fulton,,
,5.0,2020-04-18,0.0,,0.0,Franklin,,
,5.0,2020-04-18,1.0,,0.0,Ford,,
,13.0,2020-04-18,1.0,,0.0,Fayette,,
,8388.0,2020-04-18,369.0,,0.0,Cook,,
,4.0,2020-04-18,1.0,,0.0,Effingham,,
,0.0,2020-04-18,0.0,,0.0,Edgar,,
,1642.0,2020-04-18,82.0,,0.0,DuPage,,
,12.0,2020-04-18,0.0,,0.0,Douglas,,
,1.0,2020-04-18,0.0,,0.0,De Witt,,
,54.0,2020-04-18,1.0,,0.0,DeKalb,,
,2.0,2020-04-18,0.0,,0.0,Cumberland,,
,0.0,2020-04-18,0.0,,0.0,Edwards,,
,3.0,2020-04-18,0.0,,0.0,Hancock,,
,1.0,2020-04-18,0.0,,0.0,Hamilton,,
,,2020-04-18,,,,Region: North Central,0.1176,
,,2020-04-18,,,,Region: Central,0.0588,
,,2020-04-18,,,,Region: Southern,0.1851,
,1.0,2020-04-19,0.0,,0.0,Greene,,
,4.0,2020-04-19,1.0,,0.0,Effingham,,
,15.0,2020-04-19,1.0,,0.0,Fayette,,
,5.0,2020-04-19,1.0,,0.0,Ford,,
,5.0,2020-04-19,0.0,,0.0,Franklin,,
,11.0,2020-04-19,0.0,,0.0,Woodford,,
,178.0,2020-04-19,4.0,,0.0,Winnebago,,
,14.0,2020-04-19,0.0,,0.0,Williamson,,
,1643.0,2020-04-19,101.0,,0.0,Will,,
,36.0,2020-04-19,3.0,,0.0,Whiteside,,
,0.0,2020-04-19,0.0,,0.0,White,,
,7.0,2020-04-19,0.0,,0.0,Washington,,
,0.0,2020-04-19,0.0,,0.0,Edwards,,
,13.0,2020-04-19,0.0,,0.0,Warren,,
,1.0,2020-04-19,0.0,,0.0,Wabash,,
,9.0,2020-04-19,0.0,,0.0,Vermilion,,
,5.0,2020-04-19,0.0,,0.0,Union,,
,115.0,2020-04-19,3.0,,0.0,Unassigned,,
,26.0,2020-04-19,3.0,,0.0,Tazewell,,
,12.0,2020-04-19,0.0,,0.0,Stephenson,,
,1.0,2020-04-19,0.0,,0.0,Stark,,
,4.0,2020-04-19,0.0,,0.0,Shelby,,
,1.0,2020-04-19,0.0,,0.0,Wayne,,
,0.0,2020-04-19,0.0,,0.0,Edgar,,
,12.0,2020-04-19,0.0,,0.0,Douglas,,
,0.0,2020-04-19,0.0,,0.0,Scott,,
,30357.0,2020-04-19,1290.0,,143318.0,Illinois,,
,12533.0,2020-04-19,492.0,,0.0,Chicago,,
,34.0,2020-04-19,0.0,,0.0,Adams,,
,2.0,2020-04-19,0.0,,0.0,Alexander,,
,4.0,2020-04-19,1.0,,0.0,Bond,,
,30.0,2020-04-19,2.0,,0.0,Boone,,
,0.0,2020-04-19,0.0,,0.0,Brown,,
,8.0,2020-04-19,0.0,,0.0,Bureau,,
,1.0,2020-04-19,0.0,,0.0,Calhoun,,
,6.0,2020-04-19,1.0,,0.0,Carroll,,
,1695.0,2020-04-19,85.0,,0.0,DuPage,,
,0.0,2020-04-19,0.0,,0.0,Cass,,
,25.0,2020-04-19,4.0,,0.0,Christian,,
,4.0,2020-04-19,0.0,,0.0,Clark,,
,1.0,2020-04-19,0.0,,0.0,Clay,,
,45.0,2020-04-19,0.0,,0.0,Clinton,,
,16.0,2020-04-19,0.0,,0.0,Coles,,
,8739.0,2020-04-19,385.0,,0.0,Cook,,
,4.0,2020-04-19,0.0,,0.0,Crawford,,
,2.0,2020-04-19,0.0,,0.0,Cumberland,,
,55.0,2020-04-19,1.0,,0.0,DeKalb,,
,1.0,2020-04-19,0.0,,0.0,De Witt,,
,95.0,2020-04-19,4.0,,0.0,Champaign,,
,2.0,2020-04-19,0.0,,0.0,Gallatin,,
,1.0,2020-04-19,0.0,,0.0,Schuyler,,
,3.0,2020-04-19,0.0,,0.0,Saline,,
,4.0,2020-04-19,0.0,,0.0,Logan,,
,17.0,2020-04-19,0.0,,0.0,Livingston,,
,17.0,2020-04-19,0.0,,0.0,Lee,,
,2.0,2020-04-19,0.0,,0.0,Lawrence,,
,28.0,2020-04-19,1.0,,0.0,LaSalle,,
,2162.0,2020-04-19,75.0,,0.0,Lake,,
,9.0,2020-04-19,0.0,,0.0,Knox,,
,135.0,2020-04-19,3.0,,0.0,Kendall,,
,275.0,2020-04-19,12.0,,0.0,Kankakee,,
,605.0,2020-04-19,30.0,,0.0,Kane,,
,2.0,2020-04-19,0.0,,0.0,Johnson,,
,12.0,2020-04-19,0.0,,0.0,Jo Daviess,,
,8.0,2020-04-19,0.0,,0.0,Jersey,,
,31.0,2020-04-19,0.0,,0.0,Jefferson,,
,20.0,2020-04-19,1.0,,0.0,Jasper,,
,42.0,2020-04-19,4.0,,0.0,Jackson,,
,13.0,2020-04-19,0.0,,0.0,Iroquois,,
,30.0,2020-04-19,0.0,,0.0,Henry,,
,2.0,2020-04-19,0.0,,0.0,Henderson,,
,0.0,2020-04-19,0.0,,0.0,Hardin,,
,3.0,2020-04-19,0.0,,0.0,Hancock,,
,1.0,2020-04-19,0.0,,0.0,Hamilton,,
,26.0,2020-04-19,0.0,,0.0,Grundy,,
,3.0,2020-04-19,0.0,,0.0,McDonough,,
,62.0,2020-04-19,4.0,,0.0,Sangamon,,
,340.0,2020-04-19,17.0,,0.0,McHenry,,
,54.0,2020-04-19,7.0,,0.0,Macon,,
,271.0,2020-04-19,18.0,,0.0,St. Clair,,
,188.0,2020-04-19,4.0,,0.0,Rock Island,,
,2.0,2020-04-19,0.0,,0.0,Richland,,
,57.0,2020-04-19,1.0,,0.0,Randolph,,
,0.0,2020-04-19,0.0,,0.0,Putnam,,
,9.0,2020-04-19,0.0,,0.0,Pulaski,,
,0.0,2020-04-19,0.0,,0.0,Pope,,
,1.0,2020-04-19,0.0,,0.0,Pike,,
,7.0,2020-04-19,0.0,,0.0,Piatt,,
,1.0,2020-04-19,0.0,,0.0,Perry,,
,39.0,2020-04-19,2.0,,0.0,Peoria,,
,48.0,2020-04-19,1.0,,0.0,Ogle,,
,2.0,2020-04-19,0.0,,0.0,Moultrie,,
,12.0,2020-04-19,1.0,,0.0,Morgan,,
,53.0,2020-04-19,7.0,,0.0,Monroe,,
,1.0,2020-04-19,0.0,,0.0,Fulton,,
,3.0,2020-04-19,0.0,,0.0,Menard,,
,3.0,2020-04-19,0.0,,0.0,Massac,,
,4.0,2020-04-19,0.0,,0.0,Mason,,
,4.0,2020-04-19,0.0,,0.0,Marshall,,
,20.0,2020-04-19,0.0,,0.0,Marion,,
,180.0,2020-04-19,6.0,,0.0,Madison,,
,21.0,2020-04-19,0.0,,0.0,Macoupin,,
,85.0,2020-04-19,3.0,,0.0,McLean,,
,5.0,2020-04-19,0.0,,0.0,Mercer,,
,14.0,2020-04-19,1.0,,0.0,Montgomery,,
,,2020-04-19,,,,Region: Northeast,0.2797,
,,2020-04-19,,,,Region: North Central,0.1857,
,,2020-04-19,,,,Region: Central,0.0728,
,,2020-04-19,,,,Region: Southern,0.0915,
,58.0,2020-04-20,1.0,,0.0,Randolph,,
,44.0,2020-04-20,5.0,,0.0,Jackson,,
,20.0,2020-04-20,2.0,,0.0,Jasper,,
,32.0,2020-04-20,0.0,,0.0,Jefferson,,
,8.0,2020-04-20,0.0,,0.0,Jersey,,
,12.0,2020-04-20,0.0,,0.0,Jo Daviess,,
,2.0,2020-04-20,0.0,,0.0,Johnson,,
,638.0,2020-04-20,31.0,,0.0,Kane,,
,278.0,2020-04-20,12.0,,0.0,Kankakee,,
,,2020-04-20,,,,Region: Southern,0.068,
,,2020-04-20,,,,Region: North Central,0.1295,
,13.0,2020-04-20,0.0,,0.0,Iroquois,,
,,2020-04-20,,,,Region: Northeast,0.256,
,11.0,2020-04-20,0.0,,0.0,Woodford,,
,195.0,2020-04-20,4.0,,0.0,Winnebago,,
,15.0,2020-04-20,0.0,,0.0,Williamson,,
,1692.0,2020-04-20,102.0,,0.0,Will,,
,41.0,2020-04-20,3.0,,0.0,Whiteside,,
,1.0,2020-04-20,0.0,,0.0,White,,
,,2020-04-20,,,,Region: Central,0.0664,
,30.0,2020-04-20,0.0,,0.0,Henry,,
,2.0,2020-04-20,0.0,,0.0,Henderson,,
,0.0,2020-04-20,0.0,,0.0,Hardin,,
,16.0,2020-04-20,0.0,,0.0,Coles,,
,9088.0,2020-04-20,401.0,,0.0,Cook,,
,4.0,2020-04-20,0.0,,0.0,Crawford,,
,2.0,2020-04-20,0.0,,0.0,Cumberland,,
,55.0,2020-04-20,1.0,,0.0,DeKalb,,
,1.0,2020-04-20,0.0,,0.0,De Witt,,
,12.0,2020-04-20,0.0,,0.0,Douglas,,
,1761.0,2020-04-20,90.0,,0.0,DuPage,,
,0.0,2020-04-20,0.0,,0.0,Edgar,,
,1.0,2020-04-20,0.0,,0.0,Wayne,,
,0.0,2020-04-20,0.0,,0.0,Edwards,,
,15.0,2020-04-20,1.0,,0.0,Fayette,,
,6.0,2020-04-20,1.0,,0.0,Ford,,
,5.0,2020-04-20,0.0,,0.0,Franklin,,
,1.0,2020-04-20,0.0,,0.0,Fulton,,
,2.0,2020-04-20,0.0,,0.0,Gallatin,,
,1.0,2020-04-20,0.0,,0.0,Greene,,
,26.0,2020-04-20,0.0,,0.0,Grundy,,
,1.0,2020-04-20,0.0,,0.0,Hamilton,,
,3.0,2020-04-20,0.0,,0.0,Hancock,,
,4.0,2020-04-20,1.0,,0.0,Effingham,,
,7.0,2020-04-20,0.0,,0.0,Washington,,
,15.0,2020-04-20,0.0,,0.0,Warren,,
,1.0,2020-04-20,0.0,,0.0,Wabash,,
,13.0,2020-04-20,1.0,,0.0,Morgan,,
,16.0,2020-04-20,1.0,,0.0,Montgomery,,
,54.0,2020-04-20,7.0,,0.0,Monroe,,
,5.0,2020-04-20,0.0,,0.0,Mercer,,
,3.0,2020-04-20,0.0,,0.0,Menard,,
,3.0,2020-04-20,0.0,,0.0,Massac,,
,5.0,2020-04-20,0.0,,0.0,Mason,,
,4.0,2020-04-20,0.0,,0.0,Marshall,,
,20.0,2020-04-20,0.0,,0.0,Marion,,
,2.0,2020-04-20,0.0,,0.0,Moultrie,,
,184.0,2020-04-20,8.0,,0.0,Madison,,
,55.0,2020-04-20,9.0,,0.0,Macon,,
,86.0,2020-04-20,3.0,,0.0,McLean,,
,351.0,2020-04-20,17.0,,0.0,McHenry,,
,3.0,2020-04-20,0.0,,0.0,McDonough,,
,4.0,2020-04-20,0.0,,0.0,Logan,,
,17.0,2020-04-20,1.0,,0.0,Livingston,,
,17.0,2020-04-20,0.0,,0.0,Lee,,
,2.0,2020-04-20,0.0,,0.0,Lawrence,,
,30.0,2020-04-20,1.0,,0.0,LaSalle,,
,20.0,2020-04-20,0.0,,0.0,Macoupin,,
,45.0,2020-04-20,0.0,,0.0,Clinton,,
,58.0,2020-04-20,1.0,,0.0,Ogle,,
,1.0,2020-04-20,0.0,,0.0,Perry,,
,9.0,2020-04-20,0.0,,0.0,Vermilion,,
,5.0,2020-04-20,0.0,,0.0,Union,,
,130.0,2020-04-20,2.0,,0.0,Unassigned,,
,24.0,2020-04-20,3.0,,0.0,Tazewell,,
,12.0,2020-04-20,0.0,,0.0,Stephenson,,
,1.0,2020-04-20,0.0,,0.0,Stark,,
,4.0,2020-04-20,0.0,,0.0,Shelby,,
,0.0,2020-04-20,0.0,,0.0,Scott,,
,1.0,2020-04-20,0.0,,0.0,Schuyler,,
,43.0,2020-04-20,2.0,,0.0,Peoria,,
,64.0,2020-04-20,4.0,,0.0,Sangamon,,
,276.0,2020-04-20,18.0,,0.0,St. Clair,,
,211.0,2020-04-20,4.0,,0.0,Rock Island,,
,2.0,2020-04-20,0.0,,0.0,Richland,,
,138.0,2020-04-20,3.0,,0.0,Kendall,,
,0.0,2020-04-20,0.0,,0.0,Putnam,,
,9.0,2020-04-20,0.0,,0.0,Pulaski,,
,0.0,2020-04-20,0.0,,0.0,Pope,,
,1.0,2020-04-20,0.0,,0.0,Pike,,
,7.0,2020-04-20,0.0,,0.0,Piatt,,
,3.0,2020-04-20,0.0,,0.0,Saline,,
,1.0,2020-04-20,0.0,,0.0,Clay,,
,27.0,2020-04-20,4.0,,0.0,Christian,,
,2216.0,2020-04-20,82.0,,0.0,Lake,,
,4.0,2020-04-20,0.0,,0.0,Clark,,
,31508.0,2020-04-20,1349.0,,148358.0,Illinois,,
,13013.0,2020-04-20,514.0,,0.0,Chicago,,
,29.0,2020-04-20,0.0,,0.0,Adams,,
,2.0,2020-04-20,0.0,,0.0,Alexander,,
,4.0,2020-04-20,1.0,,0.0,Bond,,
,10.0,2020-04-20,0.0,,0.0,Knox,,
,0.0,2020-04-20,0.0,,0.0,Brown,,
,8.0,2020-04-20,0.0,,0.0,Bureau,,
,1.0,2020-04-20,0.0,,0.0,Calhoun,,
,6.0,2020-04-20,1.0,,0.0,Carroll,,
,2.0,2020-04-20,0.0,,0.0,Cass,,
,33.0,2020-04-20,3.0,,0.0,Boone,,
,95.0,2020-04-20,4.0,,0.0,Champaign,,
,684.0,2020-04-21,33.0,,0.0,Kane,,
,278.0,2020-04-21,13.0,,0.0,Kankakee,,
,146.0,2020-04-21,3.0,,0.0,Kendall,,
,11.0,2020-04-21,0.0,,0.0,Knox,,
,2287.0,2020-04-21,87.0,,0.0,Lake,,
,33.0,2020-04-21,1.0,,0.0,LaSalle,,
,2.0,2020-04-21,0.0,,0.0,Lawrence,,
,3.0,2020-04-21,0.0,,0.0,McDonough,,
,18.0,2020-04-21,1.0,,0.0,Livingston,,
,4.0,2020-04-21,0.0,,0.0,Logan,,
,2.0,2020-04-21,0.0,,0.0,Johnson,,
,368.0,2020-04-21,20.0,,0.0,McHenry,,
,86.0,2020-04-21,3.0,,0.0,McLean,,
,60.0,2020-04-21,9.0,,0.0,Macon,,
,22.0,2020-04-21,0.0,,0.0,Macoupin,,
,17.0,2020-04-21,0.0,,0.0,Lee,,
,11.0,2020-04-21,0.0,,0.0,Jo Daviess,,
,36.0,2020-04-21,2.0,,0.0,Jasper,,
,34.0,2020-04-21,0.0,,0.0,Jefferson,,
,0.0,2020-04-21,0.0,,0.0,Edgar,,
,0.0,2020-04-21,0.0,,0.0,Edwards,,
,5.0,2020-04-21,1.0,,0.0,Effingham,,
,15.0,2020-04-21,1.0,,0.0,Fayette,,
,6.0,2020-04-21,1.0,,0.0,Ford,,
,6.0,2020-04-21,0.0,,0.0,Franklin,,
,1.0,2020-04-21,0.0,,0.0,Fulton,,
,2.0,2020-04-21,0.0,,0.0,Gallatin,,
,10.0,2020-04-21,0.0,,0.0,Jersey,,
,1.0,2020-04-21,0.0,,0.0,Greene,,
,2.0,2020-04-21,0.0,,0.0,Hamilton,,
,4.0,2020-04-21,0.0,,0.0,Hancock,,
,1.0,2020-04-21,0.0,,0.0,Hardin,,
,2.0,2020-04-21,0.0,,0.0,Henderson,,
,31.0,2020-04-21,0.0,,0.0,Henry,,
,14.0,2020-04-21,0.0,,0.0,Iroquois,,
,48.0,2020-04-21,6.0,,0.0,Jackson,,
,190.0,2020-04-21,10.0,,0.0,Madison,,
,26.0,2020-04-21,0.0,,0.0,Grundy,,
,25.0,2020-04-21,0.0,,0.0,Marion,,
,3.0,2020-04-21,0.0,,0.0,Menard,,
,5.0,2020-04-21,0.0,,0.0,Mason,,
,4.0,2020-04-21,0.0,,0.0,Shelby,,
,1.0,2020-04-21,0.0,,0.0,Stark,,
,13.0,2020-04-21,0.0,,0.0,Stephenson,,
,30.0,2020-04-21,3.0,,0.0,Tazewell,,
,192.0,2020-04-21,2.0,,0.0,Unassigned,,
,5.0,2020-04-21,0.0,,0.0,Union,,
,10.0,2020-04-21,0.0,,0.0,Vermilion,,
,1.0,2020-04-21,0.0,,0.0,Wabash,,
,15.0,2020-04-21,0.0,,0.0,Warren,,
,7.0,2020-04-21,0.0,,0.0,Washington,,
,1.0,2020-04-21,0.0,,0.0,Wayne,,
,1.0,2020-04-21,0.0,,0.0,White,,
,42.0,2020-04-21,3.0,,0.0,Whiteside,,
,1736.0,2020-04-21,105.0,,0.0,Will,,
,16.0,2020-04-21,0.0,,0.0,Williamson,,
,207.0,2020-04-21,5.0,,0.0,Winnebago,,
,11.0,2020-04-21,1.0,,0.0,Woodford,,
,0.0,2020-04-21,0.0,,0.0,Scott,,
,4.0,2020-04-21,0.0,,0.0,Marshall,,
,1.0,2020-04-21,0.0,,0.0,Schuyler,,
,3.0,2020-04-21,0.0,,0.0,Saline,,
,3.0,2020-04-21,0.0,,0.0,Massac,,
,5.0,2020-04-21,0.0,,0.0,Mercer,,
,55.0,2020-04-21,7.0,,0.0,Monroe,,
,17.0,2020-04-21,1.0,,0.0,Montgomery,,
,2.0,2020-04-21,0.0,,0.0,Moultrie,,
,59.0,2020-04-21,1.0,,0.0,Ogle,,
,44.0,2020-04-21,2.0,,0.0,Peoria,,
,1.0,2020-04-21,0.0,,0.0,Perry,,
,7.0,2020-04-21,0.0,,0.0,Piatt,,
,1.0,2020-04-21,0.0,,0.0,Pike,,
,0.0,2020-04-21,0.0,,0.0,Pope,,
,10.0,2020-04-21,0.0,,0.0,Pulaski,,
,0.0,2020-04-21,0.0,,0.0,Putnam,,
,61.0,2020-04-21,1.0,,0.0,Randolph,,
,2.0,2020-04-21,0.0,,0.0,Richland,,
,217.0,2020-04-21,5.0,,0.0,Rock Island,,
,289.0,2020-04-21,18.0,,0.0,St. Clair,,
,68.0,2020-04-21,4.0,,0.0,Sangamon,,
,13.0,2020-04-21,1.0,,0.0,Morgan,,
,12.0,2020-04-21,0.0,,0.0,Douglas,,
,,2020-04-21,,,,Region: Northeast,0.2462,
,1864.0,2020-04-21,98.0,,0.0,DuPage,,
,13554.0,2020-04-21,569.0,,0.0,Chicago,,
,29.0,2020-04-21,0.0,,0.0,Adams,,
,2.0,2020-04-21,0.0,,0.0,Alexander,,
,4.0,2020-04-21,1.0,,0.0,Bond,,
,35.0,2020-04-21,6.0,,0.0,Boone,,
,0.0,2020-04-21,0.0,,0.0,Brown,,
,8.0,2020-04-21,0.0,,0.0,Bureau,,
,1.0,2020-04-21,0.0,,0.0,Calhoun,,
,7.0,2020-04-21,2.0,,0.0,Carroll,,
,6.0,2020-04-21,0.0,,0.0,Cass,,
,97.0,2020-04-21,4.0,,0.0,Champaign,,
,33059.0,2020-04-21,1468.0,,154997.0,Illinois,,
,4.0,2020-04-21,0.0,,0.0,Clark,,
,,2020-04-21,,,,Region: North Central,0.0725,
,,2020-04-21,,,,Region: Central,0.1255,
,,2020-04-21,,,,Region: Southern,0.2304,
,26.0,2020-04-21,4.0,,0.0,Christian,,
,56.0,2020-04-21,1.0,,0.0,DeKalb,,
,1.0,2020-04-21,0.0,,0.0,De Witt,,
,7.0,2020-04-21,0.0,,0.0,Crawford,,
,9627.0,2020-04-21,433.0,,0.0,Cook,,
,17.0,2020-04-21,0.0,,0.0,Coles,,
,46.0,2020-04-21,0.0,,0.0,Clinton,,
,1.0,2020-04-21,0.0,,0.0,Clay,,
,2.0,2020-04-21,0.0,,0.0,Cumberland,,
,2.0,2020-04-22,0.0,,0.0,Henderson,,
,1.0,2020-04-22,0.0,,0.0,Hardin,,
,4.0,2020-04-22,0.0,,0.0,Hancock,,
,2.0,2020-04-22,0.0,,0.0,Hamilton,,
,6.0,2020-04-22,1.0,,0.0,Ford,,
,2.0,2020-04-22,0.0,,0.0,Greene,,
,2.0,2020-04-22,0.0,,0.0,Gallatin,,
,1.0,2020-04-22,0.0,,0.0,Fulton,,
,8.0,2020-04-22,0.0,,0.0,Franklin,,
,26.0,2020-04-22,0.0,,0.0,Grundy,,
,32.0,2020-04-22,0.0,,0.0,Henry,,
,10.0,2020-04-22,0.0,,0.0,Jersey,,
,50.0,2020-04-22,6.0,,0.0,Jackson,,
,36.0,2020-04-22,2.0,,0.0,Jasper,,
,75.0,2020-04-22,1.0,,0.0,Jefferson,,
,11.0,2020-04-22,0.0,,0.0,Jo Daviess,,
,3.0,2020-04-22,0.0,,0.0,Johnson,,
,764.0,2020-04-22,37.0,,0.0,Kane,,
,285.0,2020-04-22,14.0,,0.0,Kankakee,,
,157.0,2020-04-22,4.0,,0.0,Kendall,,
,16.0,2020-04-22,0.0,,0.0,Knox,,
,15.0,2020-04-22,1.0,,0.0,Fayette,,
,14.0,2020-04-22,0.0,,0.0,Iroquois,,
,5.0,2020-04-22,1.0,,0.0,Effingham,,
,26.0,2020-04-22,4.0,,0.0,Christian,,
,0.0,2020-04-22,0.0,,0.0,Edgar,,
,35108.0,2020-04-22,1565.0,,164346.0,Illinois,,
,14394.0,2020-04-22,604.0,,0.0,Chicago,,
,29.0,2020-04-22,0.0,,0.0,Adams,,
,2.0,2020-04-22,0.0,,0.0,Alexander,,
,4.0,2020-04-22,1.0,,0.0,Bond,,
,41.0,2020-04-22,6.0,,0.0,Boone,,
,0.0,2020-04-22,0.0,,0.0,Brown,,
,8.0,2020-04-22,0.0,,0.0,Bureau,,
,1.0,2020-04-22,0.0,,0.0,Calhoun,,
,7.0,2020-04-22,2.0,,0.0,Carroll,,
,7.0,2020-04-22,0.0,,0.0,Cass,,
,97.0,2020-04-22,4.0,,0.0,Champaign,,
,2379.0,2020-04-22,89.0,,0.0,Lake,,
,4.0,2020-04-22,0.0,,0.0,Clark,,
,2.0,2020-04-22,0.0,,0.0,Clay,,
,49.0,2020-04-22,0.0,,0.0,Clinton,,
,18.0,2020-04-22,0.0,,0.0,Coles,,
,8.0,2020-04-22,0.0,,0.0,Crawford,,
,2.0,2020-04-22,0.0,,0.0,Cumberland,,
,56.0,2020-04-22,1.0,,0.0,DeKalb,,
,1.0,2020-04-22,0.0,,0.0,De Witt,,
,12.0,2020-04-22,0.0,,0.0,Douglas,,
,1947.0,2020-04-22,103.0,,0.0,DuPage,,
,0.0,2020-04-22,0.0,,0.0,Edwards,,
,38.0,2020-04-22,1.0,,0.0,LaSalle,,
,6.0,2020-04-22,0.0,,0.0,Mason,,
,18.0,2020-04-22,0.0,,0.0,Lee,,
,316.0,2020-04-22,19.0,,0.0,St. Clair,,
,3.0,2020-04-22,0.0,,0.0,Saline,,
,69.0,2020-04-22,4.0,,0.0,Sangamon,,
,1.0,2020-04-22,0.0,,0.0,Schuyler,,
,0.0,2020-04-22,0.0,,0.0,Scott,,
,4.0,2020-04-22,0.0,,0.0,Shelby,,
,1.0,2020-04-22,0.0,,0.0,Stark,,
,13.0,2020-04-22,0.0,,0.0,Stephenson,,
